Timestamp,Position_0,Position_1,Position_2,Position_3,Position_4,Position_5,Position_6,Position_7,Position_8,Position_9,Position_10,Position_11,Velocity_0,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6,Velocity_7,Velocity_8,Velocity_9,Velocity_10,Velocity_11,Current_0,Current_1,Current_2,Current_3,Current_4,Current_5,Current_6,Current_7,Current_8,Current_9,Current_10,Current_11,PositionRef_0,PositionRef_1,PositionRef_2,PositionRef_3,PositionRef_4,PositionRef_5,PositionRef_6,PositionRef_7,PositionRef_8,PositionRef_9,PositionRef_10,PositionRef_11,LastCommand_0,LastCommand_1,LastCommand_2,LastCommand_3,LastCommand_4,LastCommand_5,LastCommand_6,LastCommand_7,LastCommand_8,LastCommand_9,LastCommand_10,LastCommand_11,
153847,-0.182,1.319,-2.068,0.167,1.264,-2.039,-0.133,1.480,-2.283,0.138,1.477,-2.280,-0.009,-5.815,7.231,0.567,-5.146,7.159,-0.937,-5.230,7.595,1.312,-5.317,6.990,-2.331,-2.217,1.452,2.805,-0.522,1.295,-3.192,-1.565,2.896,2.588,-0.793,4.082,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-2.788,-1.513,0.742,2.578,-0.561,1.139,-3.245,-2.853,3.333,2.375,-2.118,4.118
153852,-0.183,1.290,-2.028,0.168,1.239,-1.997,-0.140,1.450,-2.245,0.142,1.447,-2.243,-0.157,-5.826,6.999,0.471,-4.817,6.970,-1.385,-6.059,7.743,1.044,-5.797,7.746,-2.303,-1.288,1.328,2.600,-0.970,1.075,-2.546,-1.045,2.686,2.775,-1.070,2.782,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-2.383,-1.353,0.635,2.561,-1.256,0.170,-2.160,-1.273,4.067,2.726,-2.423,2.251
153857,-0.185,1.265,-1.993,0.171,1.216,-1.961,-0.148,1.416,-2.205,0.148,1.417,-2.203,-0.468,-5.091,6.752,0.599,-4.826,7.118,-1.341,-6.551,8.287,1.228,-6.478,7.831,-2.017,-2.528,0.364,2.444,-1.836,0.158,-2.152,-0.370,2.344,2.283,-0.864,1.720,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.387,-1.838,-0.033,1.994,-1.622,-0.784,-2.144,-2.253,1.120,2.060,-1.199,2.565
153862,-0.187,1.239,-1.962,0.176,1.191,-1.927,-0.154,1.381,-2.163,0.153,1.383,-2.162,-0.413,-5.111,6.146,0.908,-5.018,6.702,-1.201,-6.903,8.232,0.704,-6.906,7.831,-1.448,-1.570,1.350,1.331,-0.873,0.386,-2.056,-0.532,2.257,2.648,-0.100,2.588,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.319,-0.304,1.286,0.904,0.053,0.443,-1.787,0.022,2.706,2.913,0.049,2.857
153867,-0.189,1.218,-1.930,0.181,1.167,-1.888,-0.159,1.349,-2.123,0.158,1.341,-2.109,-0.381,-4.323,6.039,1.076,-4.773,6.542,-0.701,-6.731,8.520,1.132,-6.958,8.895,-1.696,-3.053,0.108,0.583,-0.344,0.345,-2.560,-0.200,1.796,2.303,-0.452,1.027,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.245,-2.474,-0.683,-0.367,-0.423,-0.271,-2.691,-1.075,0.455,1.748,-1.429,-0.483
153872,-0.193,1.196,-1.909,0.184,1.139,-1.855,-0.163,1.314,-2.082,0.163,1.312,-2.067,-0.724,-4.378,5.507,0.640,-4.817,6.426,-0.893,-6.859,8.511,0.812,-7.022,8.418,-0.914,-1.219,0.281,0.825,-0.265,0.189,-2.415,-0.225,1.244,2.287,-0.313,0.652,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.147,0.377,1.704,0.686,-0.199,-0.357,-2.034,0.321,1.674,1.983,-0.401,0.051
153877,-0.195,1.175,-1.876,0.187,1.120,-1.825,-0.167,1.281,-2.042,0.165,1.270,-2.025,-0.500,-4.099,5.463,0.407,-4.549,6.213,-0.861,-6.752,8.424,0.512,-7.170,8.203,-0.505,-1.463,0.548,1.224,-0.185,0.179,-2.049,-0.183,1.653,2.496,-0.018,0.829,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.288,-0.538,0.699,1.199,0.237,-0.395,-1.594,1.894,2.573,2.775,0.775,0.572
153882,-0.196,1.156,-1.855,0.188,1.099,-1.795,-0.169,1.246,-2.000,0.170,1.242,-1.992,-0.084,-3.674,5.198,0.288,-4.253,6.149,-0.285,-6.432,8.244,1.108,-7.002,8.363,-1.161,-1.653,0.560,1.362,-0.480,0.117,-2.592,-0.025,1.079,2.133,0.093,0.718,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.447,-1.696,-0.281,1.527,0.178,-0.483,-2.874,1.388,1.319,1.169,1.486,0.611
153887,-0.197,1.137,-1.827,0.190,1.079,-1.767,-0.171,1.216,-1.962,0.175,1.203,-1.942,-0.148,-3.950,4.538,0.343,-4.029,5.669,-0.340,-6.283,7.807,1.140,-6.650,8.119,-1.393,-0.680,1.021,1.396,-0.852,0.112,-2.961,0.204,1.517,1.135,0.071,0.152,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.251,0.612,1.475,1.134,-0.050,-0.791,-3.089,1.230,0.544,0.183,0.930,-0.263
153892,-0.198,1.120,-1.804,0.191,1.056,-1.741,-0.174,1.183,-1.926,0.180,1.170,-1.899,-0.157,-3.258,4.474,0.204,-3.752,4.901,-0.628,-6.071,7.231,0.812,-6.330,8.034,-1.303,-1.198,0.811,1.288,-0.087,0.109,-2.186,0.227,1.230,1.132,0.155,0.345,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.117,-1.246,0.065,1.476,0.780,0.195,-1.724,2.679,1.730,0.696,1.001,-0.731
153897,-0.199,1.105,-1.785,0.191,1.040,-1.717,-0.176,1.152,-1.891,0.183,1.140,-1.862,-0.125,-3.354,3.706,-0.009,-3.165,4.358,-0.381,-5.411,6.752,0.503,-5.957,7.947,-1.117,-2.326,0.298,2.069,-0.031,0.247,-2.153,0.293,1.359,1.397,0.319,0.211,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.020,1.277,2.338,2.272,0.752,0.383,-2.281,2.474,1.565,1.415,0.998,-1.166
153902,-0.199,1.091,-1.769,0.191,1.026,-1.697,-0.177,1.125,-1.855,0.186,1.110,-1.823,-0.041,-3.034,3.226,0.023,-2.589,4.006,-0.297,-5.123,7.051,0.727,-5.541,7.810,-1.157,-0.466,2.360,1.874,-0.173,0.448,-2.434,0.197,0.582,0.757,0.278,-0.228,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.266,2.698,3.641,2.126,-0.152,-0.295,-2.456,2.273,1.047,0.772,0.770,-1.623
153907,-0.199,1.076,-1.753,0.191,1.015,-1.679,-0.179,1.101,-1.821,0.191,1.085,-1.793,-0.061,-2.013,3.270,0.012,-2.420,3.645,-0.265,-4.823,6.379,0.960,-5.402,7.586,-1.188,-0.062,3.005,2.062,-0.018,0.527,-2.630,0.289,0.975,0.188,0.283,-0.155,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.239,0.332,1.679,2.192,-0.385,-0.265,-2.485,1.459,0.112,-0.975,0.489,-1.983
153912,-0.200,1.065,-1.738,0.191,1.004,-1.662,-0.180,1.079,-1.787,0.195,1.058,-1.748,-0.093,-1.937,2.694,0.044,-2.196,3.208,-0.116,-4.474,5.783,0.672,-5.146,7.214,-1.050,-0.263,1.445,2.022,-0.154,0.088,-2.564,0.564,0.936,0.144,0.311,-0.268,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.036,0.529,2.128,2.052,0.038,0.269,-2.828,2.382,1.120,-0.489,0.907,-1.875
153917,-0.200,1.056,-1.727,0.192,0.994,-1.646,-0.180,1.059,-1.759,0.196,1.032,-1.714,-0.009,-2.013,2.246,0.140,-1.984,2.836,-0.000,-3.726,5.603,0.108,-5.105,6.842,-1.064,-0.153,2.188,1.596,-0.295,0.290,-3.002,0.449,0.691,0.673,0.424,-0.341,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.306,1.567,3.091,1.475,0.182,0.506,-3.257,0.495,-0.359,1.535,2.318,-0.967
153922,-0.200,1.046,-1.716,0.192,0.985,-1.634,-0.180,1.042,-1.733,0.197,1.013,-1.682,-0.029,-2.182,2.033,-0.000,-1.908,2.365,-0.061,-3.578,5.123,0.320,-4.709,6.338,-1.194,-0.041,2.718,1.621,-0.366,0.485,-2.913,0.139,0.109,0.755,0.671,-0.295,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.233,1.947,3.410,2.015,1.343,1.536,-2.986,1.351,0.321,0.490,2.140,-0.964
153927,-0.200,1.036,-1.706,0.192,0.975,-1.621,-0.181,1.026,-1.709,0.200,0.986,-1.651,-0.029,-1.885,2.161,0.023,-1.428,2.516,-0.221,-2.929,4.611,0.512,-4.049,6.149,-1.209,-0.046,2.823,1.808,-0.307,0.511,-2.471,0.530,0.677,0.223,0.638,-0.330,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.184,1.342,2.730,1.910,-0.909,-0.253,-2.326,-0.066,-0.513,-0.635,0.582,-2.162
153932,-0.200,1.027,-1.693,0.192,0.969,-1.609,-0.184,1.011,-1.685,0.202,0.966,-1.628,-0.041,-1.521,2.045,0.032,-1.196,1.897,-0.532,-2.790,4.218,0.320,-3.793,5.893,-1.174,0.063,2.250,1.801,-0.296,0.818,-2.030,0.574,0.577,0.181,0.403,-0.379,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.107,0.260,1.921,1.821,-0.428,0.453,-0.708,0.445,-0.066,-0.402,0.762,-2.064
153937,-0.200,1.019,-1.682,0.192,0.964,-1.599,-0.187,0.997,-1.665,0.203,0.951,-1.590,0.012,-1.501,2.013,0.032,-0.812,1.641,-0.745,-2.662,4.398,0.151,-3.293,4.986,-1.231,0.014,2.319,1.805,-1.439,0.123,-0.581,0.614,0.774,0.252,0.213,-0.572,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.310,0.358,1.824,1.805,-2.101,-0.749,0.650,-0.427,-0.813,0.432,0.842,-1.688
153942,-0.200,1.013,-1.673,0.193,0.959,-1.593,-0.190,0.984,-1.645,0.203,0.936,-1.568,-0.000,-1.225,1.830,0.044,-1.196,1.408,-0.489,-2.534,3.854,0.055,-2.932,4.305,-1.300,0.043,2.106,1.750,-0.295,0.608,-0.584,0.171,0.073,0.319,0.138,-0.875,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.246,0.134,1.727,1.805,0.795,1.478,-0.027,-0.223,-0.625,0.709,0.513,-1.646
153947,-0.200,1.005,-1.666,0.193,0.955,-1.587,-0.192,0.972,-1.627,0.203,0.922,-1.552,0.012,-1.585,1.393,0.172,-0.599,1.268,-0.393,-2.426,3.718,-0.009,-2.717,3.942,-1.285,0.194,3.438,1.536,-0.678,0.696,-0.693,0.279,0.148,0.575,0.433,-0.477,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.269,3.426,4.254,1.118,-1.320,0.137,-0.353,1.362,0.507,1.048,1.536,-0.675
153952,-0.200,1.000,-1.659,0.194,0.953,-1.578,-0.193,0.960,-1.610,0.203,0.911,-1.536,0.012,-1.065,1.958,0.160,-0.471,1.324,-0.189,-2.141,3.366,-0.009,-2.196,3.281,-1.284,-0.101,1.437,1.443,-2.189,0.171,-0.725,0.969,0.509,0.638,0.335,-0.172,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.342,-0.983,0.685,1.030,-2.838,-1.146,-1.125,0.359,-0.316,0.962,1.170,-0.536
153957,-0.200,0.995,-1.650,0.194,0.949,-1.575,-0.194,0.952,-1.596,0.203,0.903,-1.523,0.032,-0.957,1.289,0.012,-0.940,0.704,-0.093,-1.693,2.865,-0.009,-1.396,2.080,-1.268,0.139,2.644,1.524,-0.163,1.294,-1.149,0.216,0.054,0.702,0.404,-0.126,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.348,0.402,2.099,1.649,1.795,2.494,-1.460,-0.197,-0.391,0.946,0.979,0.164
153962,-0.200,0.990,-1.645,0.195,0.948,-1.569,-0.195,0.943,-1.583,0.203,0.898,-1.517,0.032,-0.881,0.913,0.055,0.052,1.108,-0.180,-1.670,2.458,-0.000,-0.727,1.140,-1.314,0.126,2.666,1.568,-1.494,0.163,-1.211,0.150,0.060,0.702,0.613,0.140,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.344,1.219,2.909,1.442,-4.288,-1.901,-0.935,0.925,0.535,0.859,1.573,1.233
153967,-0.200,0.988,-1.640,0.195,0.946,-1.566,-0.196,0.933,-1.570,0.203,0.898,-1.515,0.012,-0.489,1.001,0.064,-0.503,0.524,-0.361,-1.734,2.205,-0.029,0.116,0.311,-1.237,0.101,2.365,1.425,-2.019,0.112,-0.513,0.245,0.071,0.767,0.164,0.173,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.265,-0.746,1.457,1.346,0.015,1.365,0.078,2.175,1.427,0.976,-0.761,0.367
153972,-0.200,0.986,-1.636,0.195,0.944,-1.564,-0.197,0.928,-1.559,0.202,0.900,-1.514,0.012,-0.317,0.701,0.023,-0.224,0.311,-0.148,-1.213,2.278,-0.041,0.393,0.032,-1.246,-0.123,1.794,1.541,-0.233,1.505,-0.466,0.304,0.379,0.973,0.039,0.230,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.258,-1.166,1.241,1.571,0.858,2.115,-0.395,-0.659,-0.622,1.045,-1.084,0.352
153977,-0.200,0.983,-1.635,0.195,0.945,-1.561,-0.198,0.921,-1.549,0.202,0.902,-1.515,0.032,-0.468,0.233,0.055,0.285,0.695,-0.041,-1.169,2.033,-0.029,0.500,-0.020,-1.239,0.046,2.708,1.424,-2.233,0.169,-1.002,0.342,0.580,0.987,-0.128,0.176,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.284,1.009,3.186,1.367,-4.329,-1.690,-1.232,0.281,0.104,0.998,-1.978,-0.155
153982,-0.200,0.981,-1.633,0.195,0.944,-1.561,-0.199,0.917,-1.542,0.202,0.904,-1.515,0.012,-0.425,0.436,0.023,-0.375,-0.084,-0.276,-0.817,1.393,-0.000,0.372,0.012,-1.174,0.214,3.210,1.346,-1.471,0.421,-0.696,0.343,0.695,0.840,-0.259,0.176,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.246,1.147,3.110,1.366,1.251,2.615,0.027,0.397,0.589,0.860,-1.824,-0.080
153987,-0.200,0.980,-1.629,0.195,0.944,-1.561,-0.200,0.913,-1.534,0.202,0.905,-1.515,-0.000,-0.157,0.692,0.012,0.244,0.087,-0.253,-0.692,1.725,0.012,0.221,-0.000,-1.240,-0.049,2.002,1.465,-0.360,1.245,-0.316,-0.009,0.171,0.840,-0.236,0.176,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.210,-1.316,1.194,1.465,-2.184,0.227,0.053,-1.693,-1.134,0.804,-1.054,0.427
153992,-0.200,0.979,-1.628,0.195,0.945,-1.561,-0.201,0.909,-1.529,0.202,0.906,-1.515,-0.000,-0.180,0.169,0.044,-0.044,-0.105,-0.061,-0.756,0.713,-0.000,0.180,-0.000,-1.174,-0.054,2.402,1.412,-1.632,0.302,-0.513,0.367,1.271,0.850,-0.180,0.248,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.182,0.304,2.717,1.351,-0.346,1.589,-0.765,1.881,1.912,0.860,-0.950,0.494
153997,-0.200,0.979,-1.627,0.196,0.945,-1.563,-0.201,0.907,-1.525,0.202,0.907,-1.515,-0.000,0.044,0.093,0.044,0.116,-0.265,-0.105,-0.393,1.073,-0.000,0.212,-0.009,-1.240,0.137,2.959,1.288,-0.291,1.946,-0.505,0.129,0.900,0.840,-0.364,0.175,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.178,-0.445,2.283,1.312,-0.087,2.028,-0.514,-0.949,-0.238,0.860,-1.183,0.351
154002,-0.200,0.980,-1.626,0.196,0.946,-1.563,-0.202,0.906,-1.520,0.202,0.908,-1.515,-0.000,0.151,0.340,0.044,0.265,0.108,-0.093,-0.157,0.521,-0.000,0.116,-0.020,-1.240,-0.193,1.573,1.266,-1.914,0.517,-0.507,0.004,0.348,0.909,-0.373,0.292,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.191,-2.057,0.945,1.321,-2.851,-0.204,-0.337,-0.842,0.097,0.859,-0.753,0.640
154007,-0.200,0.980,-1.625,0.196,0.946,-1.565,-0.202,0.906,-1.519,0.202,0.908,-1.515,-0.000,-0.009,0.009,0.044,-0.064,-0.477,0.012,0.032,0.148,0.023,0.052,-0.041,-1.174,-0.193,2.065,1.248,-0.227,1.775,-0.643,0.055,0.999,0.840,-0.320,0.401,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.173,-0.348,2.394,1.333,1.446,3.122,-0.969,-0.163,0.928,0.742,-0.355,0.918
154012,-0.200,0.980,-1.625,0.196,0.947,-1.565,-0.202,0.907,-1.518,0.202,0.909,-1.515,-0.009,-0.009,0.093,0.032,0.361,-0.029,-0.029,0.183,0.212,-0.000,0.137,-0.052,-1.118,-0.052,2.402,1.226,-0.910,1.419,-0.713,-0.092,0.563,0.840,-0.387,0.420,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.175,-0.377,2.293,1.336,-2.198,0.372,-0.764,-1.363,0.107,0.852,-0.779,0.656
154017,-0.200,0.980,-1.624,0.196,0.948,-1.566,-0.202,0.907,-1.518,0.202,0.910,-1.516,-0.041,0.064,0.212,-0.000,-0.064,-0.125,-0.084,0.076,0.052,-0.000,0.169,-0.052,-1.138,-0.265,2.114,1.354,-1.122,0.820,-0.591,-0.132,0.537,0.840,-0.708,0.337,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.983,-1.180,1.641,1.477,-0.826,1.355,-0.447,-0.664,0.639,0.853,-1.012,0.509
154022,-0.200,0.980,-1.623,0.196,0.948,-1.568,-0.203,0.907,-1.518,0.202,0.910,-1.516,-0.029,0.055,0.000,0.012,0.073,-0.372,-0.020,-0.084,0.041,-0.000,-0.023,-0.029,-1.017,-0.339,2.025,1.353,-0.284,1.907,-0.591,-0.057,0.998,0.840,-0.442,0.580,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.010,-0.703,2.102,1.407,0.158,2.270,-0.567,0.333,1.331,0.854,-0.140,1.056
154027,-0.200,0.980,-1.623,0.196,0.948,-1.569,-0.203,0.907,-1.517,0.202,0.910,-1.516,-0.020,0.044,0.029,0.012,0.041,-0.189,-0.000,-0.009,0.189,-0.000,0.009,0.055,-1.159,-0.295,2.163,1.353,-0.286,1.688,-0.807,-0.058,0.830,0.840,-0.275,0.560,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-1.039,-0.643,2.150,1.415,-0.299,1.803,-0.778,-0.551,0.626,0.857,-0.576,0.704
154032,-0.201,0.981,-1.623,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.202,0.910,-1.515,-0.093,0.160,0.061,-0.000,-0.012,-0.029,-0.020,0.032,0.052,-0.000,-0.012,0.032,-1.044,-0.563,1.864,1.353,-0.414,1.448,-0.807,-0.127,0.657,0.584,-0.515,0.565,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.781,-1.334,1.661,1.476,-0.528,1.520,-0.705,-0.355,0.857,0.856,-0.418,0.823
154037,-0.201,0.982,-1.623,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.202,0.909,-1.515,-0.148,0.192,0.061,-0.000,-0.012,-0.029,-0.000,-0.000,0.000,0.012,-0.044,0.023,-0.921,-0.989,1.667,1.481,-0.414,1.457,-0.807,-0.091,0.978,0.849,-0.367,0.790,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.384,-1.520,1.537,1.476,-0.517,1.530,-0.753,0.006,1.141,0.797,-0.116,1.024
154042,-0.202,0.983,-1.623,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.202,0.909,-1.515,-0.116,0.128,0.000,-0.000,-0.023,-0.020,-0.009,-0.000,0.000,0.023,0.000,0.087,-0.672,-0.923,1.724,1.481,-0.476,1.485,-0.806,-0.092,0.987,0.840,-0.394,0.726,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.422,-1.285,1.754,1.476,-0.480,1.549,-0.751,-0.033,1.106,0.797,-0.565,0.699
154047,-0.202,0.983,-1.622,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.202,0.909,-1.515,-0.020,0.044,0.073,-0.000,-0.012,-0.000,-0.041,0.023,0.000,0.012,-0.012,0.076,-0.783,-0.787,1.698,1.414,-0.539,1.415,-0.730,-0.018,0.997,0.704,-0.512,0.513,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.822,-0.938,1.941,1.477,-0.592,1.459,-0.580,-0.166,1.019,0.733,-0.605,0.649
154052,-0.203,0.983,-1.621,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.203,0.909,-1.514,-0.084,-0.009,0.253,-0.000,0.000,0.012,0.023,0.023,0.073,0.012,-0.128,0.044,-0.599,-1.043,1.640,1.737,-0.539,1.486,-0.656,-0.129,0.833,0.766,-0.278,0.781,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.661,-1.481,1.364,1.478,-0.680,1.392,-0.887,-0.439,0.776,0.780,0.133,1.157
154057,-0.203,0.983,-1.620,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.203,0.909,-1.514,-0.052,-0.052,0.201,-0.000,0.000,-0.000,0.012,-0.041,-0.023,0.023,-0.055,0.204,-0.628,-1.114,1.680,1.481,-0.539,1.486,-0.803,-0.018,1.097,0.828,-0.276,0.686,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.654,-1.145,1.616,1.477,-0.644,1.424,-0.827,0.206,1.272,0.724,-0.641,0.519
154062,-0.203,0.983,-1.619,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.203,0.908,-1.513,0.012,-0.009,0.180,-0.000,0.000,-0.000,-0.000,0.023,-0.012,0.055,-0.055,0.151,-0.766,-1.182,1.625,1.420,-0.604,1.416,-0.803,-0.091,1.096,0.640,-0.540,0.580,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.934,-1.327,1.498,1.477,-0.644,1.424,-0.771,-0.145,1.036,0.439,-0.598,0.583
154067,-0.203,0.983,-1.618,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.203,0.907,-1.513,-0.009,-0.000,0.093,-0.000,0.000,-0.000,-0.000,0.032,-0.012,0.032,-0.204,0.023,-0.822,-1.050,1.639,1.420,-0.604,1.416,-0.876,-0.092,1.024,0.644,-0.109,1.046,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.833,-1.138,1.693,1.477,-0.644,1.424,-0.773,-0.201,1.000,0.632,0.612,1.465
154072,-0.203,0.983,-1.618,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.203,0.906,-1.512,0.012,-0.000,0.105,-0.000,0.000,-0.000,0.012,-0.020,-0.023,0.012,-0.247,0.236,-0.891,-1.116,1.594,1.481,-0.669,1.401,-0.804,-0.092,1.009,0.710,-0.124,1.238,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.977,-1.251,1.601,1.477,-0.644,1.424,-0.831,0.062,1.170,0.731,0.453,1.244
154077,-0.203,0.983,-1.618,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.203,0.905,-1.510,-0.000,-0.000,0.020,-0.000,0.000,-0.000,-0.000,-0.009,-0.012,0.096,-0.192,0.460,-0.891,-1.123,1.664,1.481,-0.542,1.345,-0.878,-0.092,1.064,0.651,-0.206,0.478,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.871,-0.973,1.856,1.477,-0.646,1.423,-0.777,0.017,1.142,0.405,-0.811,0.159
154082,-0.203,0.983,-1.618,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.204,0.904,-1.509,-0.000,-0.009,-0.012,-0.000,0.000,-0.000,0.023,0.032,-0.012,0.119,-0.247,0.096,-0.823,-0.930,1.920,1.548,-0.606,1.416,-0.879,-0.092,1.008,0.456,-0.256,0.743,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.870,-0.832,1.977,1.477,-0.647,1.422,-0.894,-0.228,0.973,0.125,0.668,1.395
154087,-0.203,0.983,-1.618,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.204,0.903,-1.509,-0.000,-0.000,-0.012,-0.000,0.000,0.012,0.012,-0.009,-0.032,-0.000,-0.320,-0.000,-0.823,-0.931,1.920,1.481,-0.669,1.401,-0.806,-0.092,1.062,0.525,0.002,1.448,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.870,-0.865,1.955,1.478,-0.684,1.388,-0.843,0.076,1.197,0.683,1.489,1.998
154092,-0.203,0.982,-1.618,0.196,0.948,-1.570,-0.203,0.907,-1.516,0.204,0.901,-1.508,-0.000,-0.009,-0.012,0.023,0.000,-0.000,0.012,-0.009,-0.012,0.023,-0.215,0.224,-0.880,-0.932,1.920,1.414,-0.669,1.457,-0.806,-0.018,1.129,0.598,-0.006,1.423,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,0.000,1.571,-2.912,-0.872,-0.821,1.985,1.366,-0.648,1.422,-0.846,0.021,1.146,0.576,0.358,1.080
